Gene\Cell type,EXMC,Hypoblast,PreL-TE,PostL-EPI,VE/YE
MYPN,0,0,0,0,0
MYPOP,9.75835125,4.51846703703704,2.18449561538462,3.03204006,19.179062
MYRF,108.3543665625,19.5789352962963,0.537667,5.9108869,116.45512
MYRFL,0.049385625,0.0123142592592593,0.0118375769230769,0.23393252,0
MYRIP,0.04874334375,0.181478333333333,0.00877038461538462,8.0184145,0
MYSM1,22.84375203125,27.8003252037037,22.6652805,29.3883844,29.196117
MYT1,0.0174739375,0,0,0,0.107562
MYT1L,4.2872003125,0.255687481481482,0.0892430576923077,0.0428866,0
MYZAP,10.2794548125,6.28648651851852,2.87067871153846,6.06669442,0.3283728
MZB1,0,0.0108145185185185,0,0.6840052,0
MZF1,10.02532634375,3.37319962962963,3.38374465384615,8.11961338,0
MZT2B,28.3143146875,7.40176212962963,7.99106594230769,22.9451121,19.7644
N4BP2,89.6996299375,79.6305190740741,49.8094242307692,55.21622656,66.6994568
N4BP3,2.79710709375,8.93454466666667,17.9843873076923,8.67266312,0.3847466
N6AMT2,110.2278046875,90.2321337037037,53.6502113076923,49.03819868,59.112995
NAA10,71.2315671875,68.7744146296296,63.7304005769231,53.2479562,85.19778
NAA11,4.79641234375,22.0408278518518,5.35917132692308,5.98151122,3.978386
NAA16,34.547132875,16.7677512592593,14.05782775,63.4025934,53.8495766
NAA20,55.3195125,94.843412962963,56.5780217307692,61.42761744,92.2738
NAA25,27.38280225,41.4385943888889,45.1486953846154,59.87464496,24.027068
NAA30,28.62425665625,53.1979205555556,35.9549296153846,43.63074436,39.420028
NAA35,39.8909421875,45.5796792592593,52.537655,53.61537398,20.649368
NAA40,13.2006125,12.7274743888889,15.3853756538462,19.76571176,24.062147
NAA50,174.52506625,200.147311111111,205.324346153846,222.800548,77.669143
NAALADL1,16.13186103125,5.17391812962963,3.38936882692308,2.276782,15.731608
NAALADL2,0.14483375,1.09635733333333,0.769985653846154,0.16504146,0.309486
NAB1,252.1308,11.5049487222222,31.6581756730769,29.74008448,63.84697
NABP2,36.4841175,20.211627037037,23.0812926923077,41.9689198,19.268242
NACAD,1.018535625,3.77281253703704,5.00479490384615,0.4009378,0
NACC1,0,0.00620035185185185,0.0144179038461538,0,0
NADK2,133.2516875,58.5514874074074,49.4542715384615,36.42282426,67.08982
NADSYN1,3.89983221875,10.5517377592593,15.8794927692308,6.43819372,9.929832
NAE1,142.812621875,178.280692592593,222.018898076923,178.989876,130.958642
NAGA,39.417350875,52.8640914814815,237.622638461538,18.60181734,22.19374
NAGLU,8.0385253125,4.96780009259259,5.47481096153846,1.6597404,4.64228
NAGPA,17.1767953125,41.917857,35.0523231923077,9.4532098,7.42178
NAGS,1.246365625,0.435165574074074,0.0374913461538462,0,0
NAIF1,20.5782415625,14.2542424074074,14.8113069230769,22.216469,21.05045
NAIP,0.174739375,0.330675777777778,0.371229423076923,0.415357,0
NALCN,0.31292534375,0.170728259259259,0.0828941730769231,0.25902142,0.333344
NAMPT,44.98942034375,56.2965618518518,29.0369106730769,66.9019326,30.249942
NANOG,10.341575375,14.6458986481481,14.4141199807692,365.490282,1.248172
NANOGNB,0.1650819375,2.17019648148148,1.45761726923077,0.23649028,0.17363
NANOS2,0,0,0,0,0
NANOS3,0,0,0,0.0210582,0
NANP,33.29549475,13.7891386851852,9.31808528846154,3.50144284,25.044812
NANS,102.6315125,159.078681481481,180.549757692308,101.608102,70.1917028
NAP1L2,0.34260321875,0.424568518518519,0.0124322307692308,7.1178642,0.0752606
NAP1L3,94.178240625,14.3752201111111,7.11351715384615,41.52449206,20.9753828
NAP1L4,99.419913125,87.6647759259259,77.1276865384616,129.347324,67.13116
NAP1L5,8.3969579375,3.45259138888889,0.89305175,12.38530208,4.5198628
NAPA,26.2798678125,49.9369037037037,70.8687809615385,17.88552662,41.512116
NAPG,126.019140625,102.251427777778,93.5987461538462,105.394378,84.55014
NAPRT1,2.7169564375,2.91253681481481,5.4759395,0.95708852,0.309486
NARG2,1.6625718125,5.67728655555555,4.23225688461538,2.08259416,0.6501618
NARS,214.73584375,360.660322222222,294.825128846154,157.358618,170.6814
NARS2,49.524700625,57.4274746666667,68.9739634615385,88.2092074,52.9657
NAT1,5.07051578125,9.95875787037037,5.24051163461539,2.61988482,0.3801534
NAT10,29.979623125,19.3689931481481,18.6355386538462,38.7245136,17.60558
NAT14,0.54148525,0.457773574074074,0.324615653846154,0.7583658,0
NAT16,0,2.23693501851852,0.0905982692307692,0.304122,1.996744
NAT2,0.339593625,0,0.498754230769231,0.2630956,0
NAT6,5.409515625,5.95339314814815,4.07015913461539,3.26243906,2.0969
NAT8,0,1.07956653703704,0.0279799807692308,0.0089401,0
NAT8L,0,0,0,0.491502,0
NAT9,9.9471959375,12.1607082407407,8.65945357692308,14.46870044,7.73714
NAV1,90.366826875,2.65552707407407,2.81878957692308,21.14250358,117.5688
NAV2,23.427571375,1.94522833333333,30.1094775961538,63.7685366,61.3040434
NAV3,30.28147925,0.0545700925925926,0.0591378076923077,5.94017644,0
NBEA,2.041866,0.859023074074074,0.985285711538461,7.45731786,0
NBEAL1,18.3354474375,34.5861190555556,25.8896746153846,13.25165294,15.494389
NBEAL2,0.92611121875,3.01268907407407,11.2726111730769,7.3466293,7.4393
NBL1,1.52572071875,1.44685359259259,0.515446076923077,1.96072554,5.4215008
NBN,19.679642625,32.0770152592593,25.4729435769231,39.69596114,16.367734
NBPF4,0.0114454375,0,0,0,0
NBR1,16.6886791875,17.1865366111111,12.0763301346154,7.638807,21.761922
NCALD,0.829428125,0.010785462962963,0,1.38764538,0
NCAM1,2.81286784375,0.0237772037037037,0.5788825,2.66024292,11.45096
NCAN,0,0,0.00877038461538462,2.02007754,0
NCAPD2,130.9975415,57.9366682962963,48.2011246153846,141.66152,175.623777
NCAPD3,141.1778625,50.7971416666667,36.3174340384615,78.7267906,82.13296
NCAPG2,36.195174375,35.1239659444444,34.6231856153846,40.63189278,28.1258228
NCAPH2,16.7294975,18.3647935185185,16.1471123076923,12.95514706,10.239088
NCBP2,289.2667875,167.926116666667,188.116269230769,172.487668,184.01974
NCCRP1,31.7307189375,1.3175417962963,1.16361948076923,5.4877916,2.192541
NCDN,5.42562728125,1.86671057407407,1.78970194230769,13.33176738,0.674006
NCF1,0.194925875,0.262681407407407,0.0161887692307692,0.50452224,0
NCF2,0,0.0323564814814815,0.0191050961538462,0,0
NCF4,0.0275679375,0.0120701851851852,0.447961288461538,0.14124884,0
NCK1,12.895649125,11.7843338333333,14.8465524615385,12.37493576,27.8352006
NCK2,67.612711875,69.0857392592592,66.5988807692308,56.3228692,97.04942
NCKAP1,148.094065625,218.541966666667,164.404623076923,159.81631,192.55428
NCKAP1L,0.4639215625,0,0.176655961538462,0.05465186,0
NCKAP5,0,0,0,1.6544908,0
NCKAP5L,21.8334059375,0.735001092592593,0.36512725,9.0505484,0.823784
NCKIPSD,3.75797946875,8.5135207037037,13.1855417307692,42.06606034,14.182762
NCLN,30.2376828125,24.2631322777778,22.68123,28.529391,27.163954
NCMAP,3.46961684375,2.42272444444444,6.06586773076923,1.92694496,1.725823
NCOA2,34.67494896875,35.5574615,36.0446332692308,47.34160056,60.299914
NCOA3,15.2062394375,21.6409923703704,23.3139229230769,16.96242626,27.731576
NCOA5,49.86960971875,35.1466653703704,33.9177581730769,56.04118508,56.116754
NCOR2,25.542878125,11.7378211851852,17.3206998076923,27.8854389,1.742462
NCR1,0,9.52625368518519,1.58537528846154,0.0276384,37.92967
NCR2,0,0,0,0,0
NCR3,0.2214181875,0.3403295,0.424055038461538,0.18585204,0.614007
NCR3LG1,0.18242034375,3.15889488888889,0.692268153846154,0.15297094,0
NCS1,5.152237375,1.12708481481481,0.0737424423076923,5.80071172,0.7338656
NDC1,102.97358271875,100.41939462963,115.019190384615,93.9946628,78.24432
NDC80,37.8943103125,44.2691167037037,38.2514501346154,48.11630172,50.246581
NDEL1,72.1504671875,39.1189245740741,29.2378374615385,29.26387344,26.5853068
NDFIP1,168.665596875,210.506555555556,160.770438461539,93.247625,135.71062
NDFIP2,78.0817959375,98.4702611111111,99.1583575,55.92891054,55.17062
NDNF,2.90290096875,6.98544424074074,0.0812225,0.00677916,23.35608
NDNL2,34.01023325,25.798274462963,22.9873724615385,24.14542956,18.417517
NDOR1,1.74688,2.54117235185185,2.72089230769231,1.7340275,0
NDP,1.712979375,0,0.0147677307692308,0,0.107562
NDRG1,42.01532303125,252.064863888889,129.320565807692,5.20325388,92.4691
NDRG3,15.817952,27.2323070185185,31.0968536538462,40.2908368,51.33234
NDST1,9.2842525,6.27924514814815,4.00653213461538,3.45783872,20.333252
NDST2,17.751487,20.9098765740741,6.68565057692308,11.5702329,20.56991
NDST3,4.40364296875,5.02754851851852,4.67440569230769,5.22804066,6.027008
NDST4,0,0.00934488888888889,0,0,7.42766
NDUFA1,233.249609375,426.311,388.604134615385,160.07654,198.7512
NDUFA10,85.046978125,84.9533981481481,106.702419230769,48.16048458,67.46332
NDUFA12,185.5812625,270.851814814815,307.825403846154,184.352918,118.99054
NDUFA2,76.443371875,96.9889722222222,117.710930769231,90.340452,143.7506
NDUFA4,314.110309375,453.69812962963,547.533230769231,599.63548,432.6852
NDUFA4L2,0.049385625,0,0.0574421153846154,0,0
NDUFA5,115.24574375,131.898275925926,142.523203076923,83.15156846,96.6962
NDUFA6,171.5194771875,274.09612962963,243.966176923077,185.630982,136.88708
NDUFA7,193.899259375,155.314375925926,202.010686538462,258.157524,194.9074
NDUFA8,82.940865,136.565855555556,149.320482692308,79.76004038,123.51206
NDUFA9,98.0067746875,93.7304488888889,114.746255769231,104.656324,74.27248
NDUFAF1,14.19349615625,36.0693078333333,37.1334613461539,17.2832813,8.3316666
NDUFAF2,17.821868875,16.2491167777778,14.3840203076923,15.43404778,1.881514
NDUFAF5,24.321670625,38.8724743888889,23.61522825,26.18296836,65.7735696
NDUFAF6,16.5412009375,26.2672678703704,24.46283,22.37257136,13.5507524
NDUFB1,129.3442534375,238.461925925926,258.430228846154,269.744076,274.5458
NDUFB10,93.7426875,97.7758351851851,153.627844230769,122.5632514,86.5394
NDUFB11,149.04406,119.983635185185,136.047865384615,105.745784,184.63402
NDUFB3,46.4552125,99.5828037037037,86.193905,32.1169734,72.94098
NDUFB4,571.0905625,685.867925925926,760.793365384615,724.69898,819.6878
NDUFB5,179.032725,222.160644444445,268.501619230769,246.333562,164.08143
NDUFB7,20.7185875,25.7698551851852,30.8558288461538,12.98628,22.5783346
NDUFB8,105.893378125,137.249092592593,152.256736538461,97.85355,54.7263
NDUFB9,109.3108803125,173.887803703704,155.252948076923,53.950782,156.9055
NDUFC1,210.5309090625,243.733031481481,142.298125,163.513118,264.75192
NDUFC2,272.928153125,231.054055555555,216.358396153846,182.9813428,619.3872
NDUFS1,100.855796875,141.832175925926,122.949530769231,80.3117098,88.93026
NDUFS3,104.054585,108.496122222222,101.099023076923,116.874366,55.2629
NDUFS4,176.218134375,273.68777037037,260.754365384615,188.952728,212.867
NDUFS5,185.79121875,343.02062962963,399.226403846154,248.32417,337.2264
NDUFS7,45.055309375,18.1147296296296,22.8349701923077,29.7707382,23.85566
NDUFV1,22.03665165625,33.703192962963,42.8202557692308,17.60258212,10.763958
NDUFV2,164.63495625,247.49412962963,211.586615384615,146.32147,151.64958
NDUFV3,67.8460346875,45.20967,70.3522857692308,70.863151,90.4628
NEB,0.363157875,1.05259738888889,0.549763057692308,1.0313588,15.89184
NEBL,27.6682090625,0.618549388888889,1.54609625,7.70819788,6.65394
NECAB3,3.78413875,1.98863577777778,1.67580446153846,0.5593517,0.224668
NECAP2,57.9125198125,80.9754944444445,75.0973884615385,36.21317028,51.9538
NEDD4,18.452318875,2.47139846296296,1.82122311538462,8.22920704,30.3383806
NEDD8,190.830740625,267.037240740741,256.008346153846,223.838056,246.6766
NEDD9,5.6311813125,2.21240014814815,9.64763605769231,3.01616672,0.149779
NEFH,0.38924375,0.291259574074074,1.55903673076923,2.0666912,0
NEIL1,5.719644125,3.00574724074074,2.53740971153846,4.49874216,0
NEIL2,4.72201496875,3.17449044444444,4.51545351923077,10.2864639,8.5252406
NEIL3,18.60325703125,12.5160884444444,17.9752288653846,7.24730354,0
NEK1,15.63050646875,12.5150782222222,7.34195959615385,15.793247,6.842772
NEK11,0.782315625,0.0254491481481482,1.10950923076923,0.26129564,0
NEK4,14.63242871875,11.3179144814815,12.5740458076923,19.36563972,14.047033
NEK5,0.01537890625,0.081679,0.127417961538462,0.39619526,0
NEK6,42.25125375,28.9596840925926,61.2007523076923,30.44643426,49.4648034
NEK7,40.9984996875,105.118528518518,43.1212951923077,12.73753978,24.683242
NEK8,8.2904565,7.44239362962963,12.3650537692308,44.7823539,24.046949
NELFB,38.8450115625,20.3572752037037,20.0982079038462,34.3223556,35.74802
NELFE,114.785025,108.924853703704,97.0336884615384,126.571646,71.28662
NELL1,0.02249584375,1.34830435185185,0,0.00864676,0
NELL2,2.30098775,0.106768981481481,1.79140278846154,67.2327952,0.0752606
NENF,25.9208846875,33.7207800925926,22.3123051923077,14.60931834,35.77948
NEO1,7.73557459375,4.51114242592593,2.41070478846154,32.38706154,104.9359
NES,28.36600815625,0.639944592592593,0.100573192307692,36.90725334,14.434534
NET1,119.916684375,54.7771137592593,69.55971,79.067754,53.34962
NETO1,0.0154085,0,0,0.98962904,0
NETO2,19.42951828125,3.57173222222222,1.73198375,64.29004168,3.1863018
NEU1,19.7500279375,61.328125,82.5209325,17.74579884,58.15252
NEU2,0,0.00825116666666667,0,0.028999,0
NEU3,7.8840781875,1.78577975925926,0.963049134615385,5.6261263,0
NEU4,0.0445559375,0.011206537037037,0.00752759615384615,0.01155528,0
NEURL,1.2339251875,0.231062685185185,1.11326851923077,3.67380424,2.912331
NEURL1B,10.0845003125,4.83802368518518,0.510664442307692,2.01909228,21.440144
NEURL2,0.6551996875,1.34293148148148,0.565985576923077,2.01168032,0.460007
NEURL3,0.0286711875,0.014442462962963,0.40260525,3.18224294,0
NEURL4,11.99523625,9.44473792592593,8.20253365384615,10.02014104,10.71575
NEUROD2,2.4793678125,0.971098259259259,0.401190307692308,2.47493332,5.526156
NEUROD4,0.07215834375,0.00620035185185185,0.00884282692307692,0.00864676,0.150521
NEUROD6,0,0,0,0,0
NEUROG1,0.0829698125,0,0,0.0676702,0
NEUROG2,0.01002678125,0.0317902037037037,0,0.0188578,0
NEUROG3,0,0,0,0.0119406,0
NEXN,14.44065953125,0.834570574074074,1.23100288461538,45.50155334,4.019101
NF2,43.73215,47.4172081481482,84.3438230769231,41.138191,120.65668
NFAM1,0.48733078125,1.19974516666667,0.937617288461539,0.84250226,1.3928496
NFASC,0.01124790625,10.0327333888889,0.00723103846153846,2.85195646,15.59364
NFAT5,48.24053428125,25.648672,15.2827708269231,18.52267668,17.978427
NFATC1,8.1519513125,6.60884842592593,2.81272394230769,7.08601396,2.1664
NFATC2,0.7778634375,0,0.663419615384615,1.1672062,0.0748896
NFATC2IP,42.5678753125,65.3063407407407,63.8349461538462,70.9243574,75.84148
NFATC3,18.10436228125,26.5125937777778,21.2036586538462,26.41274912,24.381118
NFATC4,1.32361646875,0.00853466666666667,0.1980765,2.05094106,0
NFE2,1.5527498125,3.64561277777778,7.78782457692308,8.1582842,0
NFE2L1,109.292568125,112.674232962963,136.183440384615,126.382534,195.4336
NFE2L2,97.01914375,87.503445,84.8887884615385,58.19305,31.126012
NFE2L3,5.1931429375,2.21405948148148,45.8302271153846,190.790484,30.713021
NFIA,8.9695559375,1.21528248148148,0.157003903846154,3.68078208,48.17068
NFIB,1.0158435,1.26966853703704,0.284753826923077,0.70291074,1.245068
NFIL3,38.076341375,23.7482313888889,10.7128246153846,13.01630454,33.59942
NFKB1,57.624275,26.5151305555556,37.3697692307692,47.67589,37.06864
NFKB2,1.97860721875,5.03986824074074,8.89835465384615,0.69573416,0.902713
NFKBIB,17.06908446875,15.7340165740741,15.2499683461538,16.3618966,20.149597
NFKBID,0.4188321875,0.0546877407407407,0.120496096153846,0.13265844,0
NFKBIE,18.535023125,9.05036346296296,11.4585048076923,34.3964756,32.66364
NFKBIL1,7.19727125,5.20952257407408,5.45633559615385,4.18065854,22.4803028
NFKBIZ,7.58079575,5.31861642592593,4.02463467307692,8.566034,4.0299108
NFRKB,18.16782059375,26.561309962963,20.7733676730769,12.6011589,17.477464
NFS1,26.3476096875,40.2480023333333,43.5480211538461,35.78806768,37.1009
NFU1,36.178570875,71.7635111111111,37.1540271153846,45.6904712,89.5197
NFXL1,10.30619346875,36.1969468518519,32.6649259615385,21.45566514,49.98918
NFYA,24.263571625,32.3423059259259,23.3383258269231,21.21164092,49.86902
NFYB,46.80285003125,56.6756702962963,66.9724765384615,85.05618586,69.04952
NGB,0.18311809375,0.0131676296296296,0.04297625,0.86842674,0.0748896
NGDN,62.67637121875,81.6704355555556,74.5564972115385,60.18495208,30.302259
NGEF,0.07494746875,4.68080512962963,43.2644388846154,0.6087886,0.0752606
NGF,3.2337296875,0,0.0140669423076923,0.164856,0
NGFR,0.2482253125,0,0.0143708846153846,1.21625086,0
NGFRAP1,413.47040625,218.036687037037,91.2972700192308,684.30408,542.227
NGLY1,26.138226625,66.9940340740741,53.9886673076923,21.48550206,38.95934
NGRN,178.70833125,159.683977777778,185.389332692308,166.908388,131.60452
NHEJ1,13.992670625,18.0620351851852,10.0430156346154,13.851891,33.50054
NHLH1,0,0.190785833333333,0.1741375,0.01381916,0
NHLH2,0,0,0,0.01961662,0
NHLRC1,1.89338909375,0.421505388888889,0.438345057692308,4.05612756,0
NHLRC2,48.452076875,40.3051362962963,47.1756394230769,30.65077932,33.68968
NHLRC3,11.001578625,5.06289353703704,13.5724940192308,17.52277492,10.456268
NHLRC4,0,0,0.0185785576923077,0,0
NHP2,233.7309875,159.904144444444,221.891192307692,349.4207,201.59638
NHP2L1,484.0975625,333.092957407407,419.099057692308,634.3562,293.0336
NHS,1.69646928125,0,0.0314590961538462,7.22153376,0
NHSL1,6.5650984375,27.5317723518518,33.1335294038462,16.79655612,46.56524
NHSL2,38.390546875,0.0299043888888889,0,14.16300514,0.0752606
NICN1,24.75609496875,18.1001644259259,35.5942798076923,16.36074446,41.405681
NID1,306.1828209375,720.974768703704,89.0538772499999,19.1523315,11.226822
NID2,1165.2846875,5066.3825,59.7235894038461,32.13964046,39.390635
NIF3L1,4.837831875,13.7788877962963,10.7309923269231,13.59142834,8.712342
NIN,43.5518064375,22.6035531851852,9.07443990384616,8.96527588,22.229698
NINJ1,6.470318125,16.928642537037,2.55744230769231,14.65646316,27.595744
NINJ2,11.2097003125,6.35369642592592,12.628618,5.92858782,14.692482
NINL,30.05232628125,6.57749990740741,0.992843711538462,5.53219998,46.671794
NIPA1,14.88243890625,23.2336977407407,22.8944798076923,7.19965184,19.1297
NIPA2,81.28355875,99.3912944444445,141.750830769231,73.1435182,60.86028
NIPAL1,3.397596,55.5650263703704,2.925642,12.86200998,90.379962
NIPAL2,0.02461096875,0.258858888888889,0.0198531346153846,0.1812749,1.38002
NIPAL4,1.437578125,0,0.301427884615385,0,0
NIPBL,59.13775125,66.0600094444445,62.4994057692308,103.2819034,99.0665
NIPSNAP1,14.3177576875,21.9055448703704,23.1154944423077,44.2145573,30.54739
NIPSNAP3A,61.89390121875,60.8442890925926,62.3815855769231,9.95039454,51.39356
NIPSNAP3B,11.30627759375,5.93289525925926,6.02494980769231,2.87426944,6.2628368
NIT1,26.70118040625,24.6544255185185,20.7488640384616,44.52342222,37.16266
NKAIN1,15.19350671875,0.951650777777778,0.960327480769231,26.2048338,6.260437
NKAIN2,0,0.507124055555556,0,0.00885746,0
NKAIN4,0.0777698125,6.27092098148148,4.47029265384615,1.43351224,0
NKD1,1.43287603125,0.119257074074074,0.178677115384615,2.44057594,9.344706
NKD2,5.709367875,3.83301298148148,4.25693971153846,4.5346818,2.01166
NKG7,0,0,0,0.0182934,0.107562
NKIRAS1,5.4405275,13.7994749259259,10.1878590769231,1.32234424,14.106022
NKPD1,0.15123309375,0.647208259259259,2.79560957692308,1.0009686,1.956774
NKRF,16.656282875,24.8312881481481,29.4444099230769,16.15908352,24.95306
NKTR,26.055655875,48.3225700185185,40.580996,51.090527,53.306566
NKX1-1,0,0,0,0,0
NKX1-2,0.10758940625,0,0.157729634615385,15.34599096,14.17564
NKX2-2,0.029976875,2.87466988888889,0.481946923076923,1.77628698,5.54182
NKX2-3,0.285133625,0,0,1.4477518,0
NKX2-4,0,0,0,0.08749654,0
NKX2-5,0.4277403125,0.258414759259259,0,0.50431666,1.787804
NKX2-6,0.01316553125,0.014442462962963,0,0.16718314,0.0752606
NKX2-8,1.2569708125,3.82299516666667,0.648282153846154,1.78757408,0.7131258
NKX3-1,9.1634471875,1.79219462962963,1.23634819230769,9.20295132,11.658794
NKX3-2,0,0,0,0.01127246,0
NKX6-1,0,0,0,0.096734,0
NKX6-2,9.915180625,7.19809444444445,3.04175201923077,6.37777158,7.7529
NKX6-3,0.02543528125,0.0217691481481481,0.0525068653846154,0.0375775,0
NLE1,32.84245584375,12.4827057037037,11.2303694230769,16.09706134,19.364558
NLGN1,1.3776876875,1.43054587037037,0.216378365384615,1.83847802,5.844492
NLGN2,16.92303640625,11.2204857037037,4.66311563461539,34.1159825,11.78398
NLGN3,0,0,0,0,0
NLGN4X,0.48959484375,0.0610489444444444,0.0406497115384615,51.13793746,3.902143
NLN,47.0306503125,66.9409140740741,51.0584268653846,113.9925146,101.0249
NLRC3,0.02718421875,0.0384215185185185,0.0259003269230769,0.44290696,0
NLRC4,3.0623605,4.77013466666667,4.56334001923077,3.51369302,3.07558
NLRC5,0,0,0.00694790384615385,0.220138,0
NLRP1,0,0,0,0,0
NLRP10,0.01124790625,2.17947775925926,4.73441030769231,0,0
NLRP11,0.018929375,0,0.0603988461538462,0.00871288,0
NLRP12,2.56295178125,20.6168126296296,11.8518574423077,1.35877818,2.39646
NLRP13,0,0,0,0,0
NLRP14,0,0,0.0402659615384615,0.1294754,0
NLRP2,125.4766071875,1408.26977777778,2267.36532692308,20.1850986,382.47142
NLRP3,0.21856540625,0.143052092592593,0.950677884615385,0.1243724,0
NLRP4,0,0,0,0.84754054,0
NLRP5,0.00908034375,0.00741544444444444,0.00544144230769231,0.00677916,0
NLRP6,0,0.278812407407407,0,0,0
NLRP7,0.68267403125,2723.9462962963,3086.62132692308,1.68137042,208.3244
NLRP8,0,0,0,0,0
NLRP9,4.97174675,4.99474383333334,3.08195221153846,0.01172202,1.2729928
NLRX1,13.1857701875,10.4957741296296,11.3702103076923,12.37352412,8.28228
NMB,2.6517345625,0.254790611111111,1.00458398076923,11.0113036,1.0154354
NMBR,0.01124790625,0,0,0.01380826,0.299558
NME2,686.21796875,726.2315,894.600653846154,543.46238,393.4146
NME4,317.1646875,24.2795984074074,7.04390669230769,382.4304,249.4658
NME6,44.75277625,26.1592740740741,31.9188159615385,41.3280822,42.849806
NME9,0.12685090625,0.1964205,0.132825057692308,0.12524294,0
NMI,4.07428821875,40.0725568703704,301.159575,3.15324652,0.1547428
NMNAT1,28.6358891875,53.1621937592593,44.3720596153846,73.289063,64.380661
NMNAT2,0.1162659375,5.41174181481481,4.80912686538461,3.74093176,0.309486
NMNAT3,0.4766459375,0.0928744444444445,0.294525769230769,0.3689235,0
NMRAL1,3.18497915625,28.5153863518518,17.7897679038462,2.88026012,8.384992
NMRK1,3.1624419375,12.0360113703704,31.0558187115385,25.60842096,0.107562
NMRK2,0.09753825,1.26735155555556,49.6004342307693,4.45194602,0
NMS,0.7095585,0.321049814814815,0.400276346153846,0,0
NMT1,21.8259121875,30.806927037037,30.9035188461538,21.7683916,12.220566
NMT2,21.3978275,27.810307037037,28.5586442307692,24.806059,8.936806
NMUR1,1.71489178125,2.46186066666667,1.49146428846154,2.98142604,3.128502
NMUR2,0.01101853125,0,0.0873919807692308,0,0
NNAT,16.46817575,0,0.0124322307692308,39.54895744,0.1501502
NNMT,0.504590625,0,0.0217315961538462,0.00733794,0
NNT,79.2193959375,20.3653451111111,38.83796275,14.23381464,86.717044
NOB1,49.237629,43.6573281481481,62.4323096153846,54.904035,23.62938
NOBOX,0.0222779375,0.559209277777778,0.0233562307692308,0.06434088,0.0752606
NOC2L,4.14788675,5.1164122037037,5.68952588461538,3.61801882,1.56499
NOC3L,63.32575375,55.8421167407408,53.6252484615385,69.02324336,21.6636086
NOC4L,22.0676880625,17.4841672222222,12.6144528846154,11.1467202,20.4608716
NOD1,6.28596234375,6.67890711111111,4.35074865384615,0.20635248,0
NOD2,0.12018678125,0.065498962962963,1.54322813461538,0.52895308,0
NODAL,2.91936603125,11.0741923148148,2.00963988461538,17.51438592,541.62744
NOG,1.259005,1.63331572222222,0.0838243846153846,0.74203292,77.51136
NOL10,36.919719625,41.1929096296296,40.4427788461538,67.2829878,28.809165
NOL12,23.9746364375,40.5725442592593,32.1757705769231,27.55176906,18.94732
NOL6,104.26347396875,56.1844574074074,87.9765165384616,126.344292,65.48056
NOL7,84.713115,150.053153703704,109.688855,68.906426,113.3954
NOL8,63.785609375,90.1193228703704,85.6234630769231,62.4252706,33.06888
NOL9,47.1734555625,52.4534587037037,47.2233269230769,59.7208076,83.83628
NOM1,7.208738625,7.92365894444444,9.59975834615384,10.18554118,19.7423
NOMO1,84.94344875,83.4140625925926,100.628930769231,94.0637002,137.52704
NOP10,271.114725,381.530240740741,587.678403846154,265.9298,296.852
NOP14,35.0323146875,49.3236696296296,44.9209665384615,32.9214994,33.198356
NOP16,109.194203125,101.197462962963,93.8509269230769,116.0103196,37.166596
NOP56,388.138815625,204.567977777778,236.92785,435.39364,136.612706
NOP58,267.51930625,335.662296296296,317.741134615385,367.95488,207.23026
NOP9,12.0825075,9.87514135185185,13.2680353461538,4.65940014,2.234394
NOS1,0.38908309375,0,0,7.66156568,0
NOS2,0.418209375,0.289170777777778,2.47574198076923,0.3924374,0
NOS3,1.20330671875,0.975552388888889,0.155245788461538,0.33267044,0.614749
NOSIP,18.59300828125,15.119162962963,20.4851623076923,26.9652978,23.251874
NOSTRIN,1.75390446875,103.193683333333,12.6682436730769,17.14154886,105.72276
NOTCH1,6.564943125,0.781970814814815,0.0537290384615385,7.87305974,0
NOTCH3,17.2902781875,0.935732962962963,0.576422884615385,32.04256984,42.452186
NOTO,0.01124790625,0,0.0356190384615385,0.082915,0
NOTUM,1.1752498125,0.0431000740740741,3.13843076923077,1.23440054,0
NOVA1,9.196588125,3.11772905555556,1.47683057692308,18.2590454,13.077344
NOX1,5.37365196875,4.21484440740741,3.13867463461538,9.32536306,2.126688
NOX3,0,0,0,0,0
NOX4,0,0.296294518518519,0.181489019230769,0.47890648,0.107562
NOX5,0,0,1.0693515,0,0
NOXA1,0.0526621875,0.117202333333333,0.763039692307692,0.1230434,0.417048
NOXO1,0.0206845625,0.384633592592593,0.546002846153846,0.32462868,0
NOXRED1,6.18228125e-230,0.762654148148148,1.29357115384615e-250,1.26620274,1.620042e-102
NPAP1,0.4657516875,0,0,0.3959004,0.34726
NPAS1,0,0,0,0.1969384,0
NPAS3,7.847830625,1.80212409259259,1.09413403846154,7.776026,13.154068
NPAS4,0.062642375,0,0,0.02333824,0
NPAT,18.12729234375,22.0438400185185,19.8170286538462,27.32217766,42.16102
NPB,3.433338875,3.32129190740741,2.93504076923077,4.50139514,3.858472
NPBWR1,0,1.13215635185185,0.729315942307692,0.67157828,0
NPBWR2,0,0,0,0.00945966,0
NPC1,47.086660625,48.0924766666667,98.7131013461539,26.69867468,14.127804
NPC1L1,0.1770370625,15.8857717592593,0.423309673076923,0.11328702,0.464228
NPEPL1,9.7111365625,2.41242961111111,4.58012032692308,14.43907454,5.1900028
NPEPPS,92.028784375,175.666774074074,134.580115384615,80.3041038,151.4517
